"UID","ID","PID","BASISFORPROPERTYSEIZURE","INSERTDATETIME"
"181813c",181813,1,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"181813c",181813,2,"Evidence","2025-01-23 06:00:01.737"
"181813c",181813,2,"Impound of vehicle","2025-01-23 06:00:01.737"
"181813c",181813,2,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"181813c",181813,3,"Evidence","2025-01-23 06:00:01.737"
"181813c",181813,3,"Impound of vehicle","2025-01-23 06:00:01.737"
"181813c",181813,3,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"181819c",181819,1,"Contraband","2025-01-23 06:00:01.737"
"181973c",181973,1,"Contraband","2025-01-23 06:00:01.737"
"181993c",181993,1,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"182080c",182080,1,"Evidence","2025-01-23 06:00:01.737"
"182101c",182101,2,"Evidence","2025-01-23 06:00:01.737"
"182101c",182101,3,"Evidence","2025-01-23 06:00:01.737"
"182197c",182197,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"182289c",182289,1,"Contraband","2025-01-23 06:00:01.737"
"182318c",182318,1,"Contraband","2025-01-23 06:00:01.737"
"182318c",182318,2,"Contraband","2025-01-23 06:00:01.737"
"182435c",182435,1,"Evidence","2025-01-23 06:00:01.737"
"182435c",182435,1,"Contraband","2025-01-23 06:00:01.737"
"182491c",182491,1,"Contraband","2025-01-23 06:00:01.737"
"182491c",182491,1,"Evidence","2025-01-23 06:00:01.737"
"182500c",182500,1,"Contraband","2025-01-23 06:00:01.737"
"182500c",182500,1,"Evidence","2025-01-23 06:00:01.737"
"182500c",182500,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"182554c",182554,1,"Evidence","2025-01-23 06:00:01.737"
"182556c",182556,1,"Contraband","2025-01-23 06:00:01.737"
"182556c",182556,1,"Evidence","2025-01-23 06:00:01.737"
"182577c",182577,1,"Contraband","2025-01-23 06:00:01.737"
"182717c",182717,1,"Contraband","2025-01-23 06:00:01.737"
"182965c",182965,1,"Evidence","2025-01-23 06:00:01.737"
"183188c",183188,1,"Evidence","2025-01-23 06:00:01.737"
"183199c",183199,1,"Contraband","2025-01-23 06:00:01.737"
"183199c",183199,1,"Evidence","2025-01-23 06:00:01.737"
"183226c",183226,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"183331c",183331,1,"Contraband","2025-01-23 06:00:01.737"
"183331c",183331,2,"Contraband","2025-01-23 06:00:01.737"
"183373c",183373,1,"Contraband","2025-01-23 06:00:01.737"
"183373c",183373,1,"Evidence","2025-01-23 06:00:01.737"
"183490c",183490,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"183496c",183496,1,"Evidence","2025-01-23 06:00:01.737"
"183496c",183496,2,"Contraband","2025-01-23 06:00:01.737"
"183496c",183496,2,"Evidence","2025-01-23 06:00:01.737"
"183533c",183533,1,"Contraband","2025-01-23 06:00:01.737"
"183533c",183533,1,"Evidence","2025-01-23 06:00:01.737"
"180634c",180634,2,"Evidence","2025-01-23 06:00:01.737"
"180689c",180689,1,"Evidence","2025-01-23 06:00:01.737"
"180697c",180697,1,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"180697c",180697,1,"Contraband","2025-01-23 06:00:01.737"
"180736c",180736,1,"Evidence","2025-01-23 06:00:01.737"
"180752c",180752,1,"Evidence","2025-01-23 06:00:01.737"
"180819c",180819,1,"Evidence","2025-01-23 06:00:01.737"
"180872c",180872,1,"Contraband","2025-01-23 06:00:01.737"
"180872c",180872,1,"Evidence","2025-01-23 06:00:01.737"
"180874c",180874,1,"Contraband","2025-01-23 06:00:01.737"
"180953c",180953,1,"Contraband","2025-01-23 06:00:01.737"
"180971c",180971,1,"Contraband","2025-01-23 06:00:01.737"
"180971c",180971,1,"Evidence","2025-01-23 06:00:01.737"
"180981c",180981,1,"Contraband","2025-01-23 06:00:01.737"
"181041c",181041,1,"Evidence","2025-01-23 06:00:01.737"
"181041c",181041,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"181089c",181089,1,"Evidence","2025-01-23 06:00:01.737"
"181107c",181107,1,"Contraband","2025-01-23 06:00:01.737"
"181122c",181122,1,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"181122c",181122,1,"Contraband","2025-01-23 06:00:01.737"
"181122c",181122,1,"Evidence","2025-01-23 06:00:01.737"
"181197c",181197,1,"Evidence","2025-01-23 06:00:01.737"
"181250c",181250,1,"Evidence","2025-01-23 06:00:01.737"
"181250c",181250,2,"Evidence","2025-01-23 06:00:01.737"
"181033c",181033,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"181059c",181059,1,"Evidence","2025-01-23 06:00:01.737"
"181134c",181134,1,"Contraband","2025-01-23 06:00:01.737"
"181176c",181176,1,"Evidence","2025-01-23 06:00:01.737"
"181297c",181297,1,"Evidence","2025-01-23 06:00:01.737"
"181303c",181303,1,"Contraband","2025-01-23 06:00:01.737"
"181307c",181307,1,"Evidence","2025-01-23 06:00:01.737"
"181340c",181340,1,"Contraband","2025-01-23 06:00:01.737"
"181340c",181340,1,"Evidence","2025-01-23 06:00:01.737"
"181342c",181342,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"181666c",181666,1,"Evidence","2025-01-23 06:00:01.737"
"181666c",181666,1,"Contraband","2025-01-23 06:00:01.737"
"181963c",181963,1,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"181978c",181978,1,"Contraband","2025-01-23 06:00:01.737"
"182000c",182000,1,"Evidence","2025-01-23 06:00:01.737"
"182021c",182021,1,"Contraband","2025-01-23 06:00:01.737"
"182183c",182183,1,"Evidence","2025-01-23 06:00:01.737"
"182300c",182300,1,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"182402c",182402,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"182503c",182503,1,"Evidence","2025-01-23 06:00:01.737"
"182835c",182835,1,"Evidence","2025-01-23 06:00:01.737"
"182835c",182835,1,"Contraband","2025-01-23 06:00:01.737"
"182900c",182900,1,"Evidence","2025-01-23 06:00:01.737"
"182943c",182943,1,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"183038c",183038,1,"Evidence","2025-01-23 06:00:01.737"
"183087c",183087,1,"Evidence","2025-01-23 06:00:01.737"
"183087c",183087,1,"Contraband","2025-01-23 06:00:01.737"
"183181c",183181,1,"Evidence","2025-01-23 06:00:01.737"
"183279c",183279,1,"Evidence","2025-01-23 06:00:01.737"
"183338c",183338,1,"Contraband","2025-01-23 06:00:01.737"
"183498c",183498,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"183510c",183510,1,"Contraband","2025-01-23 06:00:01.737"
"183556c",183556,1,"Contraband","2025-01-23 06:00:01.737"
"183556c",183556,1,"Evidence","2025-01-23 06:00:01.737"
"183556c",183556,2,"Evidence","2025-01-23 06:00:01.737"
"183556c",183556,2,"Contraband","2025-01-23 06:00:01.737"
"183568c",183568,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"183575c",183575,1,"Evidence","2025-01-23 06:00:01.737"
"183575c",183575,2,"Contraband","2025-01-23 06:00:01.737"
"183577c",183577,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"183604c",183604,1,"Evidence","2025-01-23 06:00:01.737"
"183630c",183630,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"183673c",183673,1,"Evidence","2025-01-23 06:00:01.737"
"183748c",183748,1,"Impound of vehicle","2025-01-23 06:00:01.737"
"183748c",183748,1,"Evidence","2025-01-23 06:00:01.737"
"183821c",183821,1,"Evidence","2025-01-23 06:00:01.737"
"183911c",183911,1,"Evidence","2025-01-23 06:00:01.737"
"183911c",183911,2,"Evidence","2025-01-23 06:00:01.737"
"183969c",183969,1,"Safekeeping as allowed by law/statute","2025-01-23 06:00:01.737"
"184036c",184036,1,"Contraband","2025-01-23 06:00:01.737"
"184061c",184061,1,"Evidence","2025-01-23 06:00:01.737"
"184114c",184114,1,"Contraband","2025-01-23 06:00:01.737"
"184114c",184114,1,"Evidence","2025-01-23 06:00:01.737"
"184176c",184176,1,"Contraband","2025-01-23 06:00:01.737"
"184191c",184191,1,"Contraband","2025-01-23 06:00:01.737"
"184320c",184320,1,"Contraband","2025-04-20 06:00:01.453"
"184362c",184362,1,"Contraband","2025-04-20 06:00:01.453"
"184419c",184419,1,"Contraband","2025-04-20 06:00:01.453"
"184419c",184419,1,"Evidence","2025-04-20 06:00:01.453"
"184437c",184437,1,"Safekeeping as allowed by law/statute","2025-04-20 06:00:01.453"
"184481c",184481,1,"Evidence","2025-04-20 06:00:01.453"
"184697c",184697,1,"Contraband","2025-04-20 06:00:01.453"
"185213c",185213,1,"Safekeeping as allowed by law/statute","2025-04-20 06:00:01.453"
"185256c",185256,1,"Contraband","2025-04-20 06:00:01.453"
"185415c",185415,1,"Evidence","2025-04-20 06:00:01.453"
"185512c",185512,1,"Impound of vehicle","2025-04-20 06:00:01.453"
"185708c",185708,1,"Evidence","2025-04-20 06:00:01.453"
"185747c",185747,1,"Evidence","2025-04-20 06:00:01.453"
"186136c",186136,1,"Evidence","2025-04-20 06:00:01.453"
"186162c",186162,1,"Contraband","2025-04-20 06:00:01.453"
"186162c",186162,1,"Evidence","2025-04-20 06:00:01.453"
"186204c",186204,1,"Contraband","2025-04-20 06:00:01.453"
"186220c",186220,1,"Contraband","2025-04-20 06:00:01.453"
"186239c",186239,1,"Contraband","2025-04-20 06:00:01.453"
"186239c",186239,2,"Evidence","2025-04-20 06:00:01.453"
"186251c",186251,1,"Contraband","2025-04-20 06:00:01.453"
"186251c",186251,1,"Evidence","2025-04-20 06:00:01.453"
"186251c",186251,1,"Impound of vehicle","2025-04-20 06:00:01.453"
"186373c",186373,1,"Evidence","2025-04-20 06:00:01.453"
"186480c",186480,1,"Impound of vehicle","2025-04-20 06:00:01.453"
"186481c",186481,1,"Contraband","2025-04-20 06:00:01.453"
"186481c",186481,1,"Evidence","2025-04-20 06:00:01.453"
"186539c",186539,1,"Contraband","2025-04-20 06:00:01.453"
"186539c",186539,1,"Evidence","2025-04-20 06:00:01.453"
"186546c",186546,1,"Contraband","2025-04-20 06:00:01.453"
"186546c",186546,1,"Evidence","2025-04-20 06:00:01.453"
"186615c",186615,1,"Contraband","2025-04-20 06:00:01.453"
"186615c",186615,1,"Evidence","2025-04-20 06:00:01.453"
"186632c",186632,1,"Impound of vehicle","2025-04-20 06:00:01.453"
"186799c",186799,1,"Contraband","2025-04-20 06:00:01.453"
"186811c",186811,2,"Contraband","2025-04-20 06:00:01.453"
"184386c",184386,1,"Evidence","2025-04-20 06:00:01.453"
"184569c",184569,1,"Contraband","2025-04-20 06:00:01.453"
"184626c",184626,1,"Evidence","2025-04-20 06:00:01.453"
"184939c",184939,1,"Safekeeping as allowed by law/statute","2025-04-20 06:00:01.453"
"185004c",185004,1,"Contraband","2025-04-20 06:00:01.453"
"185028c",185028,1,"Contraband","2025-04-20 06:00:01.453"
"185028c",185028,1,"Evidence","2025-04-20 06:00:01.453"
"185079c",185079,1,"Evidence","2025-04-20 06:00:01.453"
"185079c",185079,2,"Evidence","2025-04-20 06:00:01.453"
"185079c",185079,3,"Contraband","2025-04-20 06:00:01.453"
"185179c",185179,1,"Safekeeping as allowed by law/statute","2025-04-20 06:00:01.453"
"185194c",185194,2,"Evidence","2025-04-20 06:00:01.453"
"185194c",185194,2,"Contraband","2025-04-20 06:00:01.453"
"185212c",185212,1,"Evidence","2025-04-20 06:00:01.453"
"185236c",185236,1,"Impound of vehicle","2025-04-20 06:00:01.453"
"185236c",185236,1,"Evidence","2025-04-20 06:00:01.453"
"185332c",185332,1,"Contraband","2025-04-20 06:00:01.453"
"185332c",185332,1,"Evidence","2025-04-20 06:00:01.453"
"185384c",185384,1,"Impound of vehicle","2025-04-20 06:00:01.453"
"185388c",185388,1,"Contraband","2025-04-20 06:00:01.453"
"185388c",185388,1,"Evidence","2025-04-20 06:00:01.453"
"185437c",185437,1,"Impound of vehicle","2025-04-20 06:00:01.453"
"185571c",185571,1,"Evidence","2025-04-20 06:00:01.453"
"185633c",185633,1,"Evidence","2025-04-20 06:00:01.453"
"185633c",185633,1,"Contraband","2025-04-20 06:00:01.453"
"185666c",185666,1,"Evidence","2025-04-20 06:00:01.453"
"185812c",185812,1,"Evidence","2025-04-20 06:00:01.453"
"185902c",185902,1,"Evidence","2025-04-20 06:00:01.453"
"185902c",185902,1,"Contraband","2025-04-20 06:00:01.453"
"185931c",185931,1,"Evidence","2025-04-20 06:00:01.453"
"185931c",185931,2,"Evidence","2025-04-20 06:00:01.453"
"185931c",185931,3,"Evidence","2025-04-20 06:00:01.453"
"186025c",186025,1,"Contraband","2025-04-20 06:00:01.453"
"186025c",186025,1,"Evidence","2025-04-20 06:00:01.453"
"186035c",186035,1,"Evidence","2025-04-20 06:00:01.453"
"186069c",186069,1,"Evidence","2025-04-20 06:00:01.453"
"186069c",186069,1,"Safekeeping as allowed by law/statute","2025-04-20 06:00:01.453"
"186089c",186089,1,"Impound of vehicle","2025-04-20 06:00:01.453"
"186153c",186153,1,"Evidence","2025-04-20 06:00:01.453"
"186157c",186157,1,"Evidence","2025-04-20 06:00:01.453"
"186651c",186651,1,"Contraband","2025-04-20 06:00:01.453"
"186655c",186655,1,"Evidence","2025-04-20 06:00:01.453"
"186655c",186655,1,"Contraband","2025-04-20 06:00:01.453"
"186718c",186718,1,"Contraband","2025-04-20 06:00:01.453"
"186718c",186718,1,"Evidence","2025-04-20 06:00:01.453"
"186757c",186757,1,"Impound of vehicle","2025-04-20 06:00:01.453"
"186768c",186768,1,"Evidence","2025-04-20 06:00:01.453"
"186914c",186914,1,"Safekeeping as allowed by law/statute","2025-04-20 06:00:01.453"
"206694c",206694,1,"Contraband","2025-05-23 06:00:01.473"
"206694c",206694,1,"Evidence","2025-05-23 06:00:01.473"
"210395c",210395,1,"Evidence","2025-05-23 06:00:01.473"
"202362c",202362,1,"Evidence","2025-05-23 06:00:01.473"
"208569c",208569,1,"Contraband","2025-05-23 06:00:01.473"
"208569c",208569,1,"Evidence","2025-05-23 06:00:01.473"
"193488c",193488,1,"Evidence","2025-05-23 06:00:01.473"
"195839c",195839,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"200907c",200907,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"200907c",200907,1,"Evidence","2025-05-23 06:00:01.473"
"206711c",206711,1,"Contraband","2025-05-23 06:00:01.473"
"206711c",206711,1,"Evidence","2025-05-23 06:00:01.473"
"186973c",186973,1,"Evidence","2025-05-23 06:00:01.473"
"187025c",187025,2,"Contraband","2025-05-23 06:00:01.473"
"187056c",187056,1,"Evidence","2025-05-23 06:00:01.473"
"187071c",187071,1,"Contraband","2025-05-23 06:00:01.473"
"187079c",187079,1,"Contraband","2025-05-23 06:00:01.473"
"187079c",187079,1,"Evidence","2025-05-23 06:00:01.473"
"187087c",187087,1,"Contraband","2025-05-23 06:00:01.473"
"187101c",187101,1,"Contraband","2025-05-23 06:00:01.473"
"187101c",187101,1,"Evidence","2025-05-23 06:00:01.473"
"187106c",187106,1,"Contraband","2025-05-23 06:00:01.473"
"187106c",187106,1,"Evidence","2025-05-23 06:00:01.473"
"187276c",187276,1,"Evidence","2025-05-23 06:00:01.473"
"187318c",187318,3,"Contraband","2025-05-23 06:00:01.473"
"187318c",187318,4,"Contraband","2025-05-23 06:00:01.473"
"187391c",187391,1,"Evidence","2025-05-23 06:00:01.473"
"187415c",187415,2,"Contraband","2025-05-23 06:00:01.473"
"187415c",187415,2,"Evidence","2025-05-23 06:00:01.473"
"187433c",187433,1,"Evidence","2025-05-23 06:00:01.473"
"187851c",187851,1,"Evidence","2025-05-23 06:00:01.473"
"187854c",187854,1,"Contraband","2025-05-23 06:00:01.473"
"187856c",187856,1,"Evidence","2025-05-23 06:00:01.473"
"187877c",187877,1,"Evidence","2025-05-23 06:00:01.473"
"187877c",187877,1,"Contraband","2025-05-23 06:00:01.473"
"187878c",187878,1,"Evidence","2025-05-23 06:00:01.473"
"187890c",187890,3,"Evidence","2025-05-23 06:00:01.473"
"188024c",188024,1,"Evidence","2025-05-23 06:00:01.473"
"188210c",188210,1,"Contraband","2025-05-23 06:00:01.473"
"188210c",188210,1,"Evidence","2025-05-23 06:00:01.473"
"188438c",188438,1,"Contraband","2025-05-23 06:00:01.473"
"208793c",208793,1,"Evidence","2025-05-23 06:00:01.473"
"193720c",193720,1,"Evidence","2025-05-23 06:00:01.473"
"196215c",196215,1,"Evidence","2025-05-23 06:00:01.473"
"202783c",202783,1,"Evidence","2025-05-23 06:00:01.473"
"196294c",196294,1,"Contraband","2025-05-23 06:00:01.473"
"196294c",196294,2,"Evidence","2025-05-23 06:00:01.473"
"196294c",196294,2,"Contraband","2025-05-23 06:00:01.473"
"198150c",198150,1,"Contraband","2025-05-23 06:00:01.473"
"201006c",201006,1,"Evidence","2025-05-23 06:00:01.473"
"201006c",201006,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"201006c",201006,2,"Evidence","2025-05-23 06:00:01.473"
"201006c",201006,2,"Impound of vehicle","2025-05-23 06:00:01.473"
"201006c",201006,3,"Evidence","2025-05-23 06:00:01.473"
"201006c",201006,3,"Impound of vehicle","2025-05-23 06:00:01.473"
"205167c",205167,1,"Contraband","2025-05-23 06:00:01.473"
"205167c",205167,1,"Evidence","2025-05-23 06:00:01.473"
"205167c",205167,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"205190c",205190,1,"Contraband","2025-05-23 06:00:01.473"
"194146c",194146,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"196707c",196707,1,"Contraband","2025-05-23 06:00:01.473"
"196707c",196707,1,"Evidence","2025-05-23 06:00:01.473"
"198554c",198554,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"201218c",201218,1,"Contraband","2025-05-23 06:00:01.473"
"201218c",201218,2,"Contraband","2025-05-23 06:00:01.473"
"201218c",201218,3,"Contraband","2025-05-23 06:00:01.473"
"189972c",189972,1,"Contraband","2025-05-23 06:00:01.473"
"189972c",189972,1,"Evidence","2025-05-23 06:00:01.473"
"198891c",198891,1,"Abandoned property","2025-05-23 06:00:01.473"
"198891c",198891,2,"Abandoned property","2025-05-23 06:00:01.473"
"201759c",201759,1,"Contraband","2025-05-23 06:00:01.473"
"192258c",192258,1,"Evidence","2025-05-23 06:00:01.473"
"192258c",192258,3,"Evidence","2025-05-23 06:00:01.473"
"201795c",201795,1,"Evidence","2025-05-23 06:00:01.473"
"209999c",209999,1,"Evidence","2025-05-23 06:00:01.473"
"205521c",205521,1,"Contraband","2025-05-23 06:00:01.473"
"205521c",205521,1,"Evidence","2025-05-23 06:00:01.473"
"199523c",199523,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"201903c",201903,1,"Evidence","2025-05-23 06:00:01.473"
"205591c",205591,1,"Contraband","2025-05-23 06:00:01.473"
"199884c",199884,1,"Contraband","2025-05-23 06:00:01.473"
"199884c",199884,3,"Contraband","2025-05-23 06:00:01.473"
"199884c",199884,3,"Evidence","2025-05-23 06:00:01.473"
"203878c",203878,1,"Evidence","2025-05-23 06:00:01.473"
"210086c",210086,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"211800c",211800,1,"Evidence","2025-05-23 06:00:01.473"
"207833c",207833,1,"Contraband","2025-05-23 06:00:01.473"
"207833c",207833,1,"Evidence","2025-05-23 06:00:01.473"
"190254c",190254,1,"Evidence","2025-05-23 06:00:01.473"
"190254c",190254,1,"Contraband","2025-05-23 06:00:01.473"
"194715c",194715,1,"Evidence","2025-05-23 06:00:01.473"
"197019c",197019,1,"Evidence","2025-05-23 06:00:01.473"
"207863c",207863,1,"Evidence","2025-05-23 06:00:01.473"
"202140c",202140,1,"Evidence","2025-05-23 06:00:01.473"
"187113c",187113,1,"Contraband","2025-05-23 06:00:01.473"
"187173c",187173,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"187425c",187425,1,"Evidence","2025-05-23 06:00:01.473"
"187590c",187590,1,"Contraband","2025-05-23 06:00:01.473"
"187591c",187591,1,"Contraband","2025-05-23 06:00:01.473"
"187775c",187775,1,"Evidence","2025-05-23 06:00:01.473"
"187888c",187888,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"188232c",188232,1,"Evidence","2025-05-23 06:00:01.473"
"188232c",188232,1,"Contraband","2025-05-23 06:00:01.473"
"188232c",188232,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"188350c",188350,1,"Contraband","2025-05-23 06:00:01.473"
"188367c",188367,1,"Contraband","2025-05-23 06:00:01.473"
"188367c",188367,1,"Evidence","2025-05-23 06:00:01.473"
"188367c",188367,2,"Evidence","2025-05-23 06:00:01.473"
"188367c",188367,2,"Contraband","2025-05-23 06:00:01.473"
"188420c",188420,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"188453c",188453,2,"Evidence","2025-05-23 06:00:01.473"
"188453c",188453,2,"Contraband","2025-05-23 06:00:01.473"
"188453c",188453,3,"Contraband","2025-05-23 06:00:01.473"
"188453c",188453,3,"Evidence","2025-05-23 06:00:01.473"
"188535c",188535,1,"Evidence","2025-05-23 06:00:01.473"
"188553c",188553,2,"Contraband","2025-05-23 06:00:01.473"
"188553c",188553,2,"Evidence","2025-05-23 06:00:01.473"
"188629c",188629,1,"Evidence","2025-05-23 06:00:01.473"
"188629c",188629,2,"Evidence","2025-05-23 06:00:01.473"
"188686c",188686,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"188701c",188701,1,"Contraband","2025-05-23 06:00:01.473"
"188701c",188701,1,"Evidence","2025-05-23 06:00:01.473"
"188757c",188757,1,"Contraband","2025-05-23 06:00:01.473"
"188791c",188791,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"188800c",188800,1,"Contraband","2025-05-23 06:00:01.473"
"188800c",188800,1,"Evidence","2025-05-23 06:00:01.473"
"188872c",188872,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"189025c",189025,1,"Contraband","2025-05-23 06:00:01.473"
"189038c",189038,1,"Evidence","2025-05-23 06:00:01.473"
"189230c",189230,1,"Evidence","2025-05-23 06:00:01.473"
"189361c",189361,1,"Evidence","2025-05-23 06:00:01.473"
"189361c",189361,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"189384c",189384,1,"Evidence","2025-05-23 06:00:01.473"
"189402c",189402,1,"Evidence","2025-05-23 06:00:01.473"
"189492c",189492,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"189548c",189548,1,"Contraband","2025-05-23 06:00:01.473"
"189548c",189548,1,"Evidence","2025-05-23 06:00:01.473"
"189605c",189605,1,"Evidence","2025-05-23 06:00:01.473"
"189606c",189606,1,"Evidence","2025-05-23 06:00:01.473"
"189646c",189646,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"189700c",189700,1,"Evidence","2025-05-23 06:00:01.473"
"189779c",189779,1,"Contraband","2025-05-23 06:00:01.473"
"189779c",189779,1,"Evidence","2025-05-23 06:00:01.473"
"189845c",189845,1,"Evidence","2025-05-23 06:00:01.473"
"189943c",189943,1,"Contraband","2025-05-23 06:00:01.473"
"189962c",189962,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"189962c",189962,1,"Contraband","2025-05-23 06:00:01.473"
"189962c",189962,1,"Evidence","2025-05-23 06:00:01.473"
"189997c",189997,1,"Contraband","2025-05-23 06:00:01.473"
"190063c",190063,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"190076c",190076,1,"Evidence","2025-05-23 06:00:01.473"
"190076c",190076,1,"Contraband","2025-05-23 06:00:01.473"
"190110c",190110,1,"Contraband","2025-05-23 06:00:01.473"
"190110c",190110,1,"Evidence","2025-05-23 06:00:01.473"
"190110c",190110,2,"Evidence","2025-05-23 06:00:01.473"
"190154c",190154,1,"Evidence","2025-05-23 06:00:01.473"
"190154c",190154,1,"Contraband","2025-05-23 06:00:01.473"
"190168c",190168,1,"Evidence","2025-05-23 06:00:01.473"
"190237c",190237,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"190283c",190283,1,"Contraband","2025-05-23 06:00:01.473"
"190302c",190302,2,"Contraband","2025-05-23 06:00:01.473"
"190303c",190303,1,"Evidence","2025-05-23 06:00:01.473"
"190303c",190303,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"190359c",190359,1,"Contraband","2025-05-23 06:00:01.473"
"190359c",190359,1,"Evidence","2025-05-23 06:00:01.473"
"190414c",190414,1,"Evidence","2025-05-23 06:00:01.473"
"190420c",190420,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"190424c",190424,1,"Evidence","2025-05-23 06:00:01.473"
"190506c",190506,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"190540c",190540,1,"Contraband","2025-05-23 06:00:01.473"
"190540c",190540,1,"Evidence","2025-05-23 06:00:01.473"
"190542c",190542,1,"Evidence","2025-05-23 06:00:01.473"
"190560c",190560,1,"Contraband","2025-05-23 06:00:01.473"
"190566c",190566,1,"Evidence","2025-05-23 06:00:01.473"
"190566c",190566,1,"Contraband","2025-05-23 06:00:01.473"
"190566c",190566,1,"Safekeeping as allowed by law/statute","2025-05-23 06:00:01.473"
"190636c",190636,1,"Evidence","2025-05-23 06:00:01.473"
"190707c",190707,1,"Evidence","2025-05-23 06:00:01.473"
"190707c",190707,2,"Evidence","2025-05-23 06:00:01.473"
"190713c",190713,1,"Contraband","2025-05-23 06:00:01.473"
"190715c",190715,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"190907c",190907,1,"Contraband","2025-05-23 06:00:01.473"
"190907c",190907,1,"Evidence","2025-05-23 06:00:01.473"
"190934c",190934,1,"Evidence","2025-05-23 06:00:01.473"
"190947c",190947,1,"Evidence","2025-05-23 06:00:01.473"
"190947c",190947,1,"Contraband","2025-05-23 06:00:01.473"
"190962c",190962,1,"Evidence","2025-05-23 06:00:01.473"
"190975c",190975,1,"Evidence","2025-05-23 06:00:01.473"
"190975c",190975,1,"Contraband","2025-05-23 06:00:01.473"
"190982c",190982,1,"Contraband","2025-05-23 06:00:01.473"
"190982c",190982,1,"Evidence","2025-05-23 06:00:01.473"
"191000c",191000,1,"Contraband","2025-05-23 06:00:01.473"
"191000c",191000,1,"Evidence","2025-05-23 06:00:01.473"
"191033c",191033,1,"Contraband","2025-05-23 06:00:01.473"
"191033c",191033,1,"Evidence","2025-05-23 06:00:01.473"
"191100c",191100,2,"Evidence","2025-05-23 06:00:01.473"
"191102c",191102,1,"Contraband","2025-05-23 06:00:01.473"
"191282c",191282,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"191311c",191311,1,"Evidence","2025-05-23 06:00:01.473"
"191311c",191311,1,"Contraband","2025-05-23 06:00:01.473"
"210167c",210167,1,"Contraband","2025-05-23 06:00:01.473"
"210167c",210167,1,"Evidence","2025-05-23 06:00:01.473"
"191457c",191457,1,"Evidence","2025-05-23 06:00:01.473"
"191491c",191491,1,"Evidence","2025-05-23 06:00:01.473"
"191499c",191499,1,"Contraband","2025-05-23 06:00:01.473"
"191508c",191508,1,"Impound of vehicle","2025-05-23 06:00:01.473"
"191687c",191687,1,"Evidence","2025-05-23 06:00:01.473"
"191720c",191720,1,"Evidence","2025-05-23 06:00:01.473"
"191759c",191759,1,"Evidence","2025-05-23 06:00:01.473"
"191759c",191759,2,"Evidence","2025-05-23 06:00:01.473"
"191816c",191816,1,"Contraband","2025-05-23 06:00:01.473"
"191816c",191816,1,"Evidence","2025-05-23 06:00:01.473"
"191890c",191890,1,"Evidence","2025-05-23 06:00:01.473"
"191900c",191900,1,"Contraband","2025-05-23 06:00:01.473"
